EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
141365.938,135525.156,224875.547,224919.531,133043.938,159511.719,132606.297,147381.688,-0.021,1.017,-0.017,-0.916,0.824,0.549,93.333,23534.000,1.000
141834.250,135816.000,225163.797,225015.563,133358.203,159854.406,132757.031,147767.203,-0.020,1.019,-0.015,-0.946,0.732,0.488,93.333,23535.000,1.000
142533.422,136118.281,225702.297,225125.797,133959.641,160328.984,132924.578,148328.859,-0.022,1.017,-0.011,-0.946,0.854,0.519,93.333,23536.000,1.000
141987.047,135770.938,225369.703,225005.547,133587.531,159928.172,132733.422,147864.391,-0.024,1.018,-0.013,-0.885,0.793,0.427,93.333,23537.000,1.000
141358.969,135506.469,224891.469,224909.797,133056.281,159505.453,132591.266,147374.984,-0.024,1.019,-0.017,-0.916,0.854,0.427,93.333,23538.000,1.000
141708.188,135754.406,225087.266,224992.672,133263.438,159774.125,132725.469,147658.672,-0.024,1.018,-0.017,-0.885,0.854,0.336,93.333,23539.000,1.000
142491.391,136121.141,225675.828,225125.266,133918.422,160320.938,132935.938,148306.875,-0.023,1.018,-0.016,-0.916,0.824,0.397,93.333,23540.000,1.000
142145.125,135856.688,225480.391,225028.703,133699.203,160054.406,132791.188,147996.359,-0.023,1.018,-0.013,-0.885,0.854,0.305,93.333,23541.000,1.000
141391.328,135508.266,224934.203,224910.594,133099.547,159545.500,132604.688,147419.688,-0.024,1.018,-0.016,-0.763,0.824,0.336,93.333,23542.000,1.000
141575.328,135670.094,224997.234,224956.547,133162.047,159683.375,132682.547,147563.625,-0.024,1.019,-0.013,-0.702,0.854,0.336,93.333,23543.000,1.000
142383.563,136072.422,225587.313,225102.469,133821.422,160246.188,132909.297,148237.313,-0.026,1.020,-0.014,-0.732,0.885,0.366,93.333,23544.000,1.000
142289.250,135935.813,225574.438,225056.422,133807.297,160151.328,132828.016,148121.797,-0.026,1.018,-0.015,-0.671,0.763,0.275,93.333,23545.000,1.000
141459.813,135527.484,224990.438,224918.469,133171.344,159586.094,132607.719,147477.891,-0.024,1.017,-0.011,-0.641,0.793,0.305,93.333,23546.000,1.000
141480.563,135608.672,224926.156,224933.578,133095.531,159610.063,132643.031,147482.531,-0.023,1.017,-0.014,-0.610,0.763,0.366,93.333,23547.000,1.000
142263.859,136020.563,225482.266,225081.719,133716.453,160166.625,132882.563,148137.797,-0.026,1.019,-0.015,-0.519,0.793,0.427,93.333,23548.000,1.000
142415.844,136010.813,225642.922,225081.000,133896.250,160242.250,132880.234,148224.609,-0.024,1.018,-0.013,-0.427,0.793,0.427,93.333,23549.000,1.000
141569.781,135575.234,225063.563,224935.266,133264.141,159659.953,132645.625,147561.031,-0.024,1.017,-0.017,-0.519,0.793,0.336,93.333,23550.000,1.000
141427.813,135576.844,224891.734,224926.594,133066.203,159569.297,132632.047,147436.141,-0.025,1.015,-0.014,-0.397,0.732,0.336,93.333,23551.000,1.000
142125.359,135963.969,225378.375,225061.328,133605.234,160071.219,132843.672,148023.625,-0.027,1.017,-0.013,-0.397,0.702,0.366,93.333,23552.000,1.000
142487.813,136068.391,225682.797,225098.172,133945.516,160289.641,132896.141,148288.984,-0.026,1.018,-0.013,-0.275,0.671,0.488,93.333,23553.000,1.000
141684.500,135634.328,225144.125,224955.656,133354.891,159727.547,132664.859,147646.422,-0.027,1.016,-0.014,-0.153,0.580,0.610,93.333,23554.000,1.000
141386.500,135557.078,224869.203,224924.453,133044.109,159532.547,132618.094,147402.156,-0.027,1.016,-0.011,-0.122,0.610,0.641,93.333,23555.000,1.000
141980.344,135904.609,225267.859,225042.297,133483.109,159965.547,132804.063,147898.281,-0.027,1.017,-0.014,-0.122,0.610,0.519,93.333,23556.000,1.000
142536.813,136117.922,225714.906,225118.375,133981.641,160333.906,132924.578,148335.484,-0.029,1.017,-0.017,-0.031,0.610,0.519,93.333,23557.000,1.000
141831.922,135704.422,225262.141,224977.109,133480.875,159835.547,132709.734,147761.484,-0.028,1.016,-0.012,0.092,0.580,0.549,93.333,23558.000,1.000
141351.641,135519.969,224868.844,224907.281,133041.250,159514.031,132610.766,147380.344,-0.027,1.017,-0.014,0.153,0.458,0.580,93.333,23559.000,1.000
141817.797,135812.063,225156.375,225002.422,133350.953,159855.297,132764.625,147762.563,-0.027,1.017,-0.012,0.092,0.458,0.610,93.333,23560.000,1.000
142501.234,136115.328,225696.391,225121.234,133955.078,160326.750,132947.641,148336.828,-0.028,1.018,-0.012,0.183,0.397,0.549,93.333,23561.000,1.000
141926.078,135760.203,225357.984,225001.969,133589.234,159920.297,132759.438,147883.438,-0.028,1.017,-0.017,0.122,0.336,0.610,93.333,23562.000,1.000
141367.188,135519.078,224897.813,224907.109,133072.906,159527.891,132610.047,147394.391,-0.025,1.018,-0.015,0.122,0.275,0.610,93.333,23563.000,1.000
141686.547,135741.703,225071.078,224977.734,133259.859,159769.922,132723.328,147656.078,-0.024,1.019,-0.013,0.214,0.244,0.793,93.333,23564.000,1.000
142467.172,136109.344,225659.375,225110.594,133916.734,160308.953,132924.844,148301.063,-0.022,1.017,-0.016,0.153,0.366,0.793,93.333,23565.000,1.000
142075.109,135833.344,225453.391,225018.594,133700.984,160026.156,132783.313,147994.391,-0.022,1.017,-0.013,0.183,0.427,0.702,93.333,23566.000,1.000
141387.750,135511.563,224920.422,224899.063,133107.594,159543.000,132604.953,147413.609,-0.023,1.015,-0.015,0.153,0.427,0.885,93.333,23567.000,1.000
141565.047,135666.609,224979.078,224941.625,133163.203,159675.594,132674.594,147544.406,-0.021,1.015,-0.021,0.275,0.336,0.885,93.333,23568.000,1.000
142384.469,136080.016,225582.750,225097.359,133833.406,160253.156,132914.297,148225.594,-0.023,1.015,-0.019,0.305,0.519,0.946,93.333,23569.000,1.000
142231.125,135918.734,225552.266,225050.156,133811.313,160132.109,132835.984,148112.141,-0.022,1.015,-0.018,0.366,0.580,0.977,93.333,23570.000,1.000
141465.531,135543.578,224985.609,224917.391,133181.891,159593.250,132623.906,147474.844,-0.024,1.015,-0.017,0.366,0.580,1.068,93.333,23571.000,1.000
141503.891,135632.000,224938.938,224945.734,133117.078,159628.656,132667.719,147490.578,-0.025,1.018,-0.016,0.244,0.671,0.977,93.333,23572.000,1.000
142278.969,136037.813,225494.516,225094.234,133731.750,160177.891,132894.359,148137.797,-0.023,1.020,-0.018,0.305,0.610,1.038,93.333,23573.000,1.000
142365.234,135996.328,225635.781,225083.953,133898.219,160220.984,132876.031,148220.063,-0.023,1.019,-0.019,0.244,0.671,1.099,93.333,23574.000,1.000
141555.922,135575.938,225061.688,224933.844,133263.250,159651.281,132639.188,147551.563,-0.025,1.018,-0.015,0.336,0.671,1.251,93.333,23575.000,1.000
141438.625,135581.484,224896.563,224922.938,133063.250,159572.516,132626.672,147421.922,-0.024,1.017,-0.017,0.214,0.763,1.068,93.333,23576.000,1.000
142126.344,135961.109,225376.500,225052.656,133594.063,160076.141,132843.391,148004.141,-0.024,1.017,-0.014,0.061,0.732,1.099,93.333,23577.000,1.000
142511.156,136076.797,225700.422,225094.859,133955.797,160321.469,132910.547,148289.609,-0.023,1.016,-0.018,0.122,0.763,1.099,93.333,23578.000,1.000
141716.422,135644.516,225173.984,224949.219,133376.359,159771.266,132681.125,147655.984,-0.022,1.016,-0.019,0.061,0.854,1.068,93.333,23579.000,1.000
141394.016,135550.469,224888.516,224915.953,133054.047,159563.750,132629.359,147400.016,-0.021,1.018,-0.018,0.153,0.854,1.099,93.333,23580.000,1.000
141971.047,135884.844,225267.422,225025.125,133471.031,159978.422,132806.734,147878.609,-0.023,1.019,-0.015,0.092,0.916,1.068,93.333,23581.000,1.000
142537.797,136104.609,225716.594,225106.125,133973.688,160349.906,132929.859,148322.969,-0.022,1.021,-0.019,-0.061,1.007,1.038,93.333,23582.000,1.000
141849.813,135701.375,225272.969,224972.016,133484.891,159859.594,132710.266,147758.984,-0.022,1.017,-0.021,-0.061,1.099,1.068,93.333,23583.000,1.000
141367.094,135517.828,224876.531,224900.141,133045.641,159531.203,132598.516,147371.938,-0.023,1.019,-0.019,-0.031,1.251,0.977,93.333,23584.000,1.000
141825.219,135812.609,225162.906,224998.391,133357.125,159870.953,132758.109,147752.813,-0.021,1.019,-0.020,-0.122,1.312,0.916,93.333,23585.000,1.000
142527.063,136124.000,225703.281,225112.125,133960.094,160348.922,132939.953,148327.797,-0.021,1.019,-0.018,-0.031,1.251,0.916,93.333,23586.000,1.000
142000.188,135783.547,225377.828,224992.484,133603.266,159959.906,132748.266,147883.000,-0.022,1.021,-0.015,-0.031,1.343,0.916,93.333,23587.000,1.000
141369.688,135513.172,224899.781,224896.641,133077.734,159533.344,132598.063,147392.234,-0.022,1.020,-0.016,-0.092,1.282,1.007,93.333,23588.000,1.000
141681.719,135738.391,225065.531,224965.844,133254.766,159769.031,132715.359,147647.047,-0.022,1.018,-0.019,-0.122,1.312,1.007,93.333,23589.000,1.000
142462.344,136105.953,225650.969,225102.109,133909.578,160309.047,132926.281,148291.500,-0.022,1.018,-0.019,0.000,1.404,0.977,93.333,23590.000,1.000
142142.703,135859.547,225476.266,225018.234,133715.109,160056.734,132789.844,147999.047,-0.022,1.019,-0.019,-0.061,1.526,0.946,93.333,23591.000,1.000
141387.672,135506.469,224922.313,224895.938,133104.906,159535.938,132593.766,147409.313,-0.022,1.017,-0.022,-0.061,1.465,1.038,93.333,23592.000,1.000
141557.719,135666.063,224975.688,224943.672,133154.891,159666.031,132666.375,147539.672,-0.022,1.016,-0.017,0.031,1.556,0.946,93.333,23593.000,1.000
142373.375,136078.500,225574.984,225095.672,133819.625,160240.375,132895.078,148215.766,-0.024,1.017,-0.016,0.000,1.556,0.946,93.333,23594.000,1.000
142297.656,135949.750,225577.844,225052.219,133821.953,160158.578,132821.313,148118.406,-0.023,1.018,-0.017,0.092,1.648,0.885,93.333,23595.000,1.000
141471.172,135539.641,224994.641,224910.422,133183.141,159591.547,132602.000,147474.219,-0.023,1.018,-0.018,0.092,1.678,0.977,93.333,23596.000,1.000
141480.375,135614.297,224925.250,224920.969,133100.000,159607.469,132633.375,147465.906,-0.024,1.019,-0.021,0.214,1.556,1.007,93.333,23597.000,1.000
142242.313,136014.656,225471.094,225058.734,133708.766,160153.391,132865.563,148107.141,-0.025,1.018,-0.019,0.244,1.495,0.946,93.333,23598.000,1.000
142409.938,136014.484,225646.063,225060.984,133904.297,160244.766,132871.109,148213.172,-0.025,1.019,-0.017,0.153,1.495,1.007,93.333,23599.000,1.000
141562.641,135573.969,225070.359,224913.188,133271.750,159660.219,132637.578,147550.406,-0.027,1.019,-0.017,0.244,1.343,0.977,93.333,23600.000,1.000
141406.000,135568.609,224891.547,224905.594,133068.438,159562.406,132625.781,147419.234,-0.027,1.019,-0.015,0.214,1.343,1.007,93.333,23601.000,1.000
142098.188,135953.594,225369.156,225044.078,133600.234,160062.547,132843.938,148002.000,-0.024,1.019,-0.015,0.153,1.312,0.946,93.333,23602.000,1.000
142480.844,136064.906,225689.063,225083.063,133960.531,160301.531,132902.672,148287.563,-0.027,1.018,-0.019,0.153,1.221,1.007,93.333,23603.000,1.000
141685.125,135625.563,225155.484,224932.672,133376.531,159738.891,132662.344,147647.672,-0.027,1.019,-0.019,0.183,1.221,0.977,93.333,23604.000,1.000
141364.516,135529.984,224860.438,224893.422,133044.563,159523.422,132603.422,147383.750,-0.027,1.020,-0.019,0.153,1.160,1.068,93.333,23605.000,1.000
141947.078,135871.078,225244.797,225007.875,133466.109,159948.734,132788.234,147869.141,-0.026,1.018,-0.017,0.183,1.129,1.099,93.333,23606.000,1.000
142531.359,136104.969,225707.656,225095.406,133980.203,160336.484,132920.469,148327.531,-0.028,1.018,-0.020,0.122,1.129,1.099,93.333,23607.000,1.000
141845.609,135702.281,225266.344,224957.266,133490.703,159846.266,132702.578,147763.453,-0.028,1.017,-0.022,0.183,0.946,1.099,93.333,23608.000,1.000
141349.844,135515.328,224867.672,224892.094,133048.141,159515.016,132597.344,147376.141,-0.026,1.017,-0.020,0.214,0.824,1.099,93.333,23609.000,1.000
141802.953,135806.797,225146.625,224991.328,133351.234,159852.000,132753.625,147750.141,-0.026,1.019,-0.017,0.183,0.916,1.099,93.333,23610.000,1.000
142506.141,136111.844,225683.875,225096.203,133947.844,160324.875,132918.500,148317.953,-0.026,1.020,-0.020,0.122,0.824,1.190,93.333,23611.000,1.000
141990.172,135774.875,225363.438,224975.500,133590.922,159939.969,132725.469,147872.172,-0.025,1.021,-0.021,0.214,0.702,1.221,93.333,23612.000,1.000
141351.813,135503.078,224881.719,224886.094,133060.297,159511.984,132578.313,147378.469,-0.026,1.023,-0.021,0.122,0.671,1.282,93.333,23613.000,1.000
141667.234,135732.578,225047.656,224964.063,133237.063,159745.688,132693.547,147629.078,-0.023,1.022,-0.022,-0.031,0.671,1.343,93.333,23614.000,1.000
142463.766,136114.625,225643.203,225109.438,133898.406,160296.344,132909.375,148282.281,-0.022,1.022,-0.017,-0.031,0.671,1.312,93.333,23615.000,1.000
142165.594,135878.313,225485.297,225028.969,133721.375,160063.797,132777.328,148004.672,-0.024,1.021,-0.019,-0.061,0.580,1.404,93.333,23616.000,1.000
141398.844,135520.063,224933.484,224905.766,133116.531,159547.031,132587.516,147416.281,-0.025,1.022,-0.016,-0.061,0.519,1.312,93.333,23617.000,1.000
141552.703,135668.391,224974.969,224946.719,133152.297,159669.609,132666.016,147535.375,-0.024,1.022,-0.017,0.000,0.458,1.251,93.333,23618.000,1.000
142356.563,136067.234,225560.672,225087.359,133806.125,160235.547,132891.766,148203.344,-0.025,1.019,-0.021,-0.092,0.458,1.221,93.333,23619.000,1.000
142294.250,135939.375,225570.594,225042.203,133817.672,160162.422,132817.734,148113.391,-0.025,1.020,-0.021,-0.153,0.427,1.221,93.333,23620.000,1.000
141461.688,135529.984,224988.109,224906.922,133180.906,159595.125,132602.266,147468.406,-0.025,1.020,-0.021,-0.153,0.275,1.190,93.333,23621.000,1.000
141459.281,135602.594,224909.344,224924.453,133086.141,159604.063,132637.578,147457.766,-0.024,1.018,-0.019,-0.061,0.244,1.007,93.333,23622.000,1.000
142230.953,136012.344,225460.172,225072.516,133698.844,160156.344,132869.953,148106.328,-0.023,1.015,-0.021,0.031,0.305,0.854,93.333,23623.000,1.000
142413.703,136017.250,225644.719,225077.078,133903.672,160253.797,132872.188,148220.594,-0.023,1.013,-0.022,0.092,0.214,0.793,93.333,23624.000,1.000
141574.891,135580.141,225070.359,224930.625,133273.719,159671.750,132640.438,147556.484,-0.023,1.012,-0.020,0.214,0.122,0.732,93.333,23625.000,1.000
141409.563,135568.078,224880.734,224917.844,133056.906,159565.625,132625.063,147415.484,-0.023,1.011,-0.020,0.183,0.122,0.671,93.333,23626.000,1.000
142092.109,135945.016,225351.906,225046.141,133579.313,160055.844,132827.656,147989.656,-0.021,1.013,-0.022,0.244,0.183,0.610,93.333,23627.000,1.000
142481.297,136060.266,225678.422,225083.063,133945.250,160297.422,132885.516,148279.781,-0.021,1.013,-0.022,0.214,0.275,0.610,93.333,23628.000,1.000
141685.297,135618.500,225146.000,224934.203,133358.734,159737.281,132650.188,147640.609,-0.022,1.016,-0.021,0.244,0.275,0.580,93.333,23629.000,1.000
141349.844,135519.344,224843.188,224894.406,133019.266,159512.703,132589.125,147367.922,-0.019,1.017,-0.025,0.275,0.336,0.519,93.333,23630.000,1.000
141935.375,135870.000,225231.469,225019.938,133445.641,159939.875,132785.734,147859.922,-0.018,1.017,-0.024,0.305,0.336,0.641,93.333,23631.000,1.000
142527.328,136107.469,225699.172,225112.750,133963.750,160328.172,132917.063,148327.438,-0.016,1.019,-0.022,0.183,0.397,0.671,93.333,23632.000,1.000
141859.906,135714.609,225270.375,224981.313,133488.563,159846.719,132702.484,147777.844,-0.017,1.020,-0.027,0.214,0.427,0.763,93.333,23633.000,1.000
141364.859,135525.250,224874.750,224909.797,133047.328,159513.047,132593.063,147388.391,-0.017,1.019,-0.026,0.153,0.610,0.763,93.333,23634.000,1.000
141802.063,135805.984,225145.375,224996.250,133339.422,159836.344,132740.672,147750.766,-0.016,1.022,-0.027,0.214,0.519,0.854,93.333,23635.000,1.000
142508.828,136116.859,225687.000,225102.547,133944.172,160316.906,132912.953,148320.547,-0.016,1.023,-0.025,0.183,0.702,0.854,93.333,23636.000,1.000
141994.203,135776.125,225371.844,224980.156,133595.047,159937.563,132722.516,147876.203,-0.015,1.021,-0.025,0.031,0.763,0.885,93.333,23637.000,1.000
141338.313,135485.469,224877.063,224878.141,133054.313,159494.813,132564.359,147367.922,-0.017,1.022,-0.026,-0.122,0.793,0.916,93.333,23638.000,1.000
141644.703,135708.531,225037.188,224952.797,133225.703,159727.813,132686.125,147615.938,-0.017,1.021,-0.025,-0.183,0.977,0.916,93.333,23639.000,1.000
142435.516,136085.734,225625.219,225090.922,133883.641,160280.969,132904.813,148267.891,-0.017,1.021,-0.025,-0.275,1.068,0.885,93.333,23640.000,1.000
142148.250,135851.938,225472.875,225007.781,133712.172,160054.953,132774.469,147998.594,-0.018,1.022,-0.022,-0.275,1.129,0.916,93.333,23641.000,1.000
141371.578,135487.703,224913.813,224881.891,133101.422,159529.500,132580.625,147405.828,-0.020,1.023,-0.023,-0.305,1.099,0.824,93.333,23642.000,1.000
141519.891,135634.234,224950.922,224922.672,133136.031,159648.766,132651.703,147521.609,-0.023,1.023,-0.021,-0.488,1.221,0.702,93.333,23643.000,1.000
142324.734,136037.188,225536.172,225065.625,133785.297,160211.328,132873.266,148187.422,-0.025,1.022,-0.023,-0.580,1.404,0.702,93.333,23644.000,1.000
142271.359,135914.531,225550.219,225021.641,133797.453,160136.047,132795.828,148103.375,-0.025,1.023,-0.021,-0.671,1.312,0.580,93.333,23645.000,1.000
141448.734,135511.031,224976.672,224890.656,133166.422,159575.375,132585.375,147465.734,-0.025,1.021,-0.021,-0.793,1.282,0.488,93.333,23646.000,1.000
141454.094,135593.375,224915.328,224917.203,133088.016,159598.438,132625.781,147466.453,-0.026,1.022,-0.019,-0.885,1.160,0.183,93.333,23647.000,1.000
142207.969,135991.953,225450.078,225052.391,133681.406,160135.859,132843.750,148099.891,-0.024,1.021,-0.017,-0.916,1.190,0.214,93.333,23648.000,1.000
142390.094,135994.453,225631.297,225050.703,133883.922,160231.969,132840.000,148214.781,-0.027,1.020,-0.014,-1.129,1.099,0.031,93.333,23649.000,1.000
141549.484,135555.641,225059.813,224904.688,133258.688,159649.484,132610.406,147554.250,-0.026,1.018,-0.017,-1.190,1.007,-0.061,93.333,23650.000,1.000
141378.906,135543.844,224866.063,224893.781,133038.578,159536.563,132597.266,147408.234,-0.023,1.018,-0.017,-1.251,0.977,0.031,93.333,23651.000,1.000
142051.953,135919.531,225325.797,225022.891,133551.672,160017.844,132806.391,147975.172,-0.021,1.020,-0.014,-1.099,0.916,-0.061,93.333,23652.000,1.000
142454.297,136043.813,225660.000,225067.328,133929.063,160267.828,132867.719,148279.609,-0.021,1.019,-0.017,-1.160,1.007,0.092,93.333,23653.000,1.000
141674.484,135613.578,225140.547,224922.391,133357.391,159714.672,132628.828,147651.781,-0.022,1.016,-0.018,-1.190,1.007,0.031,93.333,23654.000,1.000
141341.266,135512.641,224838.625,224884.844,133016.578,159487.391,132567.844,147377.844,-0.018,1.017,-0.019,-1.160,1.038,0.092,93.333,23655.000,1.000
141914.719,135854.719,225217.344,225002.594,133432.234,159907.250,132760.516,147857.516,-0.019,1.017,-0.020,-1.190,1.099,0.214,93.333,23656.000,1.000
142507.047,136090.922,225682.625,225087.984,133953.469,160297.594,132895.875,148325.828,-0.019,1.014,-0.017,-1.160,1.099,0.305,93.333,23657.000,1.000
141832.375,135688.063,225245.422,224943.766,133474.875,159813.016,132673.797,147771.328,-0.023,1.014,-0.015,-1.129,1.221,0.458,93.333,23658.000,1.000
141331.344,135496.906,224845.063,224871.531,133032.141,159483.453,132569.719,147377.844,-0.026,1.013,-0.018,-1.068,1.251,0.519,93.333,23659.000,1.000
141760.219,135770.672,225104.344,224951.813,133316.188,159802.547,132711.344,147731.453,-0.026,1.013,-0.015,-1.007,1.190,0.549,93.333,23660.000,1.000
142475.219,136086.641,225649.906,225059.719,133926.656,160292.234,132885.859,148311.703,-0.026,1.014,-0.013,-0.916,1.038,0.458,93.333,23661.000,1.000
141991.969,135770.141,225357.359,224951.906,133601.922,159936.578,132712.063,147891.750,-0.027,1.014,-0.015,-0.885,0.946,0.488,93.333,23662.000,1.000
141334.109,135485.641,224863.391,224859.094,133057.344,159496.063,132561.594,147382.141,-0.028,1.015,-0.015,-0.763,0.916,0.519,93.333,23663.000,1.000
141633.719,135708.891,225018.859,224936.078,133219.438,159726.375,132683.188,147622.547,-0.028,1.016,-0.016,-0.793,0.854,0.641,93.333,23664.000,1.000
142437.031,136098.609,225618.703,225080.469,133884.906,160285.531,132905.625,148281.125,-0.029,1.016,-0.015,-0.702,0.732,0.641,93.333,23665.000,1.000
142157.734,135868.484,225473.500,224998.750,133721.016,160062.188,132769.641,148019.156,-0.030,1.014,-0.014,-0.641,0.671,0.641,93.333,23666.000,1.000
141376.406,135497.531,224912.203,224873.484,133105.453,159534.516,132574.813,147418.969,-0.029,1.015,-0.015,-0.519,0.671,0.732,93.333,23667.000,1.000
141514.359,135637.813,224940.188,224913.094,133127.984,159642.781,132644.469,147523.938,-0.029,1.015,-0.015,-0.427,0.519,0.793,93.333,23668.000,1.000
142311.594,136043.359,225521.156,225058.656,133776.625,160205.328,132871.563,148189.484,-0.029,1.016,-0.016,-0.397,0.397,0.793,93.333,23669.000,1.000
142286.656,135948.500,225559.328,225031.031,133815.516,160159.281,132818.547,148130.031,-0.028,1.016,-0.012,-0.488,0.336,0.793,93.333,23670.000,1.000
141451.766,135533.031,224980.328,224894.047,133179.563,159589.047,132596.188,147484.500,-0.026,1.017,-0.013,-0.305,0.275,0.793,93.333,23671.000,1.000
141435.141,135596.234,224892.172,224906.484,133072.281,159580.016,132607.906,147454.906,-0.026,1.018,-0.014,-0.366,0.275,0.763,93.333,23672.000,1.000
142198.141,136003.938,225433.359,225055.609,133670.688,160118.781,132831.781,148091.047,-0.027,1.018,-0.017,-0.275,0.214,0.793,93.333,23673.000,1.000
142406.641,136022.984,225634.969,225067.422,133894.828,160232.328,132846.078,148229.438,-0.026,1.017,-0.014,-0.275,0.153,0.854,93.333,23674.000,1.000
141559.141,135574.422,225058.828,224913.016,133263.969,159643.859,132602.891,147564.078,-0.026,1.017,-0.015,-0.122,0.153,0.885,93.333,23675.000,1.000
141376.047,135552.344,224862.219,224895.219,133038.031,159528.781,132586.797,147411.375,-0.024,1.019,-0.014,-0.031,0.092,0.854,93.333,23676.000,1.000
142049.984,135927.578,225327.953,225023.422,133554.000,160018.469,132803.344,147978.031,-0.024,1.020,-0.014,0.031,0.061,0.824,93.333,23677.000,1.000
142470.563,136062.578,225675.734,225072.516,133942.922,160286.422,132880.766,148296.766,-0.025,1.022,-0.015,0.000,0.122,0.854,93.333,23678.000,1.000
141687.172,135623.422,225150.297,224917.484,133365.266,159732.375,132640.078,147661.703,-0.025,1.020,-0.016,-0.031,0.122,0.946,93.333,23679.000,1.000
141354.047,135528.109,224852.844,224881.813,133029.000,159512.969,132587.609,147385.438,-0.024,1.019,-0.019,-0.092,0.183,0.946,93.333,23680.000,1.000
141920.000,135868.484,225226.375,224998.656,133436.172,159929.953,132776.703,147856.078,-0.026,1.020,-0.016,-0.061,0.092,1.038,93.333,23681.000,1.000
142516.250,136106.125,225692.188,225081.719,133954.453,160323.078,132908.219,148325.203,-0.024,1.016,-0.013,-0.061,0.122,1.038,93.333,23682.000,1.000
141854.375,135706.297,225264.281,224943.672,133481.578,159845.828,132686.672,147775.703,-0.023,1.016,-0.018,0.061,0.153,1.099,93.333,23683.000,1.000
141345.641,135508.891,224856.859,224877.609,133027.750,159504.203,132577.141,147373.469,-0.022,1.016,-0.020,0.092,0.214,1.160,93.333,23684.000,1.000
141775.250,135788.906,225115.063,224971.391,133308.844,159823.109,132729.844,147728.406,-0.020,1.016,-0.020,0.183,0.336,1.160,93.333,23685.000,1.000
142500.422,136111.313,225668.406,225087.531,133929.875,160320.578,132914.125,148319.750,-0.020,1.016,-0.026,0.275,0.336,1.099,93.333,23686.000,1.000
142009.313,135783.547,225367.641,224970.594,133598.531,159957.047,132731.016,147897.828,-0.020,1.017,-0.021,0.275,0.580,1.221,93.333,23687.000,1.000
141356.281,135496.109,224872.688,224868.125,133052.438,159515.203,132569.813,147382.766,-0.021,1.018,-0.020,0.397,0.641,1.221,93.333,23688.000,1.000
141646.047,135710.234,225018.422,224936.172,133205.406,159732.719,132681.656,147613.609,-0.022,1.017,-0.019,0.427,0.702,1.221,93.333,23689.000,1.000
142439.266,136089.859,225612.000,225073.578,133867.109,160284.813,132897.047,148269.234,-0.020,1.014,-0.018,0.336,0.732,1.221,93.333,23690.000,1.000
142183.203,135873.047,225485.125,225003.750,133722.719,160074.891,132767.938,148023.625,-0.021,1.016,-0.017,0.519,0.763,1.160,93.333,23691.000,1.000
141417.969,135514.156,224929.109,224885.734,133110.281,159548.453,132570.797,147422.813,-0.024,1.018,-0.019,0.488,0.793,1.038,93.333,23692.000,1.000
141556.109,135660.172,224960.750,224931.250,133135.578,159657.797,132636.516,147524.563,-0.022,1.018,-0.018,0.580,0.824,0.885,93.333,23693.000,1.000
142364.438,136072.688,225550.922,225086.188,133790.672,160226.078,132869.594,148194.672,-0.022,1.019,-0.018,0.458,0.916,0.824,93.333,23694.000,1.000
142337.172,135966.734,225585.078,225051.234,133827.766,160174.484,132807.719,148134.047,-0.025,1.020,-0.023,0.549,1.038,0.793,93.333,23695.000,1.000
141497.094,135545.359,224992.766,224906.750,133179.297,159594.859,132578.125,147477.172,-0.027,1.021,-0.021,0.488,0.946,0.854,93.333,23696.000,1.000
141469.922,135606.609,224902.906,224918.813,133068.797,159589.313,132606.203,147450.797,-0.025,1.020,-0.020,0.397,0.885,0.793,93.333,23697.000,1.000
142222.016,136000.625,225432.828,225051.406,133656.109,160122.891,132827.578,148079.516,-0.024,1.016,-0.022,0.427,0.885,0.824,93.333,23698.000,1.000
142375.797,135992.578,225618.438,225056.422,133874.344,160214.000,132831.500,148220.234,-0.023,1.014,-0.022,0.458,0.854,0.732,93.333,23699.000,1.000
141570.328,135573.891,225051.141,224909.875,133249.656,159644.656,132599.500,147557.813,-0.020,1.016,-0.020,0.549,0.977,0.854,93.333,23700.000,1.000
141428.703,135572.641,224869.469,224904.875,133033.391,159549.984,132592.344,147408.781,-0.019,1.018,-0.023,0.641,1.068,0.977,93.333,23701.000,1.000
142097.828,135948.328,225332.328,225030.219,133548.375,160040.375,132802.813,147972.672,-0.017,1.021,-0.022,0.671,1.221,0.977,93.333,23702.000,1.000
142486.484,136073.844,225677.438,225077.875,133942.031,160298.219,132883.000,148298.922,-0.019,1.020,-0.024,0.580,1.282,0.916,93.333,23703.000,1.000
141711.859,135650.688,225161.031,224933.484,133377.688,159751.328,132651.625,147670.469,-0.018,1.022,-0.025,0.488,1.404,0.946,93.333,23704.000,1.000
141412.703,135561.641,224863.922,224890.031,133032.766,159535.219,132592.609,147380.969,-0.018,1.021,-0.025,0.458,1.495,1.038,93.333,23705.000,1.000
141955.484,135884.047,225223.703,224996.688,133428.125,159935.500,132775.266,147842.672,-0.020,1.019,-0.026,0.458,1.648,1.129,93.333,23706.000,1.000
142524.391,136106.219,225684.766,225075.281,133947.313,160316.828,132902.047,148317.594,-0.019,1.017,-0.023,0.519,1.709,1.190,93.333,23707.000,1.000
