EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-163.071,-74.487,-44.519,-15.453,-63.630,-76.245,-69.035,-117.203,0.045,1.013,-0.052,-0.488,0.031,0.580,100.000,21104.000,1.000
-157.106,-69.633,-41.710,-16.498,-60.274,-71.187,-65.099,-111.716,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21105.000,1.000
-147.940,-63.299,-37.632,-15.681,-55.960,-66.035,-60.095,-104.584,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21106.000,0.000
-157.327,-61.872,-35.681,-13.462,-57.812,-68.607,-61.566,-108.860,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21107.000,0.000
-206.270,-69.655,-38.824,-11.100,-72.130,-84.295,-76.221,-135.329,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21108.000,0.000
-286.092,-81.676,-45.336,-9.302,-95.008,-106.614,-100.210,-176.060,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21109.000,0.000
-352.463,-86.085,-48.998,-7.658,-111.850,-119.290,-118.396,-204.665,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21110.000,0.000
-364.565,-77.104,-45.348,-5.417,-111.107,-112.655,-118.411,-201.522,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21111.000,0.000
-323.461,-60.526,-35.933,-2.495,-95.084,-92.610,-102.182,-172.039,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21112.000,0.000
-259.186,-44.327,-25.016,0.606,-73.622,-70.201,-79.847,-134.004,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21113.000,0.000
-193.786,-30.346,-14.776,3.540,-52.630,-49.825,-57.788,-97.308,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21114.000,0.000
-133.759,-17.799,-5.581,6.264,-33.502,-31.648,-37.635,-64.037,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21115.000,0.000
-85.842,-8.396,1.622,8.649,-18.473,-17.993,-21.714,-38.183,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21116.000,0.000
-57.554,-3.556,5.953,10.458,-9.741,-10.812,-12.355,-23.473,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21117.000,0.000
-44.084,-0.661,8.461,11.710,-5.210,-6.977,-7.497,-15.799,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21118.000,0.000
-30.905,3.850,11.143,12.706,-0.242,-1.558,-2.323,-6.911,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21119.000,0.000
-10.692,9.995,14.589,13.659,6.880,6.217,5.092,5.847,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21120.000,0.000
12.105,15.592,17.962,14.506,14.394,13.818,13.004,19.123,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21121.000,0.000
32.517,20.055,20.748,15.140,20.957,20.150,19.964,30.661,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21122.000,0.000
51.356,24.338,23.230,15.599,27.055,26.145,26.423,41.445,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21123.000,0.000
69.810,28.537,25.533,15.961,32.963,31.975,32.688,51.886,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21124.000,0.000
85.506,31.749,27.282,16.197,37.829,36.553,37.898,60.422,0.044,1.014,-0.051,-0.488,-0.061,0.641,100.000,21125.000,0.000
96.527,33.868,27.959,15.988,41.189,39.639,41.466,66.342,0.045,1.017,-0.050,-0.549,0.824,1.160,100.000,21126.000,1.000
109.068,37.313,27.197,14.500,45.325,44.219,45.398,73.839,0.044,1.019,-0.051,-0.549,0.793,1.221,100.000,21127.000,1.000
143.095,47.510,25.921,11.043,56.794,57.410,56.052,94.482,0.044,1.017,-0.051,-0.580,0.824,1.312,100.000,21128.000,1.000
218.597,67.331,26.101,6.215,81.274,83.735,79.338,137.726,0.045,1.017,-0.048,-0.671,0.824,1.343,100.000,21129.000,1.000
321.106,88.694,27.125,1.560,112.621,113.951,109.623,191.664,0.047,1.018,-0.048,-0.580,0.946,1.373,100.000,21130.000,1.000
398.030,97.480,25.413,-1.673,133.811,129.632,130.141,225.894,0.046,1.019,-0.052,-0.458,0.977,1.312,100.000,21131.000,1.000
410.255,89.896,20.129,-2.846,134.546,123.739,130.540,223.538,0.045,1.019,-0.052,-0.397,1.038,1.404,100.000,21132.000,1.000
370.648,75.687,15.284,-1.816,121.154,107.141,117.186,197.562,0.046,1.019,-0.051,-0.427,1.099,1.434,100.000,21133.000,1.000
315.692,63.685,13.964,0.698,105.033,91.816,101.576,168.491,0.048,1.018,-0.052,-0.458,1.038,1.434,100.000,21134.000,1.000
261.824,53.530,14.433,3.125,89.701,78.602,87.030,141.791,0.048,1.017,-0.051,-0.427,1.068,1.465,100.000,21135.000,1.000
209.405,43.572,14.044,4.193,74.434,65.303,72.388,115.893,0.051,1.018,-0.050,-0.397,1.068,1.465,100.000,21136.000,1.000
167.206,36.932,13.111,3.727,62.038,55.272,60.297,96.215,0.051,1.019,-0.054,-0.366,1.099,1.587,100.000,21137.000,1.000
145.284,35.100,12.377,1.875,55.081,50.970,53.574,87.503,0.050,1.016,-0.057,-0.305,1.190,1.495,100.000,21138.000,1.000
134.353,33.238,10.143,-1.609,49.664,47.352,48.591,82.510,0.051,1.017,-0.053,-0.275,1.190,1.587,100.000,21139.000,1.000
115.727,26.977,4.963,-6.601,40.293,38.855,39.907,71.123,0.051,1.016,-0.054,-0.336,1.312,1.648,100.000,21140.000,1.000
87.069,18.698,-1.134,-11.788,28.099,27.664,28.570,54.743,0.051,1.015,-0.055,-0.305,1.373,1.617,100.000,21141.000,1.000
61.121,13.055,-4.696,-15.315,18.618,19.426,20.010,41.818,0.050,1.011,-0.051,-0.244,1.465,1.556,100.000,21142.000,1.000
43.653,10.629,-4.586,-16.019,13.929,15.187,16.205,34.459,0.049,1.010,-0.053,-0.183,1.556,1.526,100.000,21143.000,1.000
28.859,9.546,-1.903,-13.961,11.818,12.524,14.966,28.459,0.048,1.009,-0.053,-0.122,1.617,1.465,100.000,21144.000,1.000
14.081,9.661,2.191,-10.255,10.658,11.006,14.899,22.474,0.049,1.011,-0.053,-0.092,1.648,1.465,100.000,21145.000,1.000
4.102,11.437,6.701,-6.495,10.499,11.547,16.290,18.687,0.048,1.009,-0.054,-0.122,1.617,1.495,100.000,21146.000,1.000
-0.206,12.953,9.911,-3.996,10.141,12.375,17.863,16.245,0.049,1.010,-0.052,0.061,1.648,1.404,100.000,21147.000,1.000
-5.704,11.358,10.110,-3.303,7.081,10.046,16.718,11.065,0.048,1.011,-0.055,0.122,1.709,1.434,100.000,21148.000,1.000
-16.777,6.404,7.217,-4.175,0.807,3.883,11.926,2.073,0.046,1.011,-0.056,0.122,1.709,1.373,100.000,21149.000,1.000
-30.065,0.123,2.565,-5.988,-6.606,-3.807,5.415,-7.589,0.050,1.015,-0.059,0.214,1.709,1.343,100.000,21150.000,1.000
-41.892,-6.356,-2.859,-8.253,-13.594,-11.576,-1.166,-15.808,0.050,1.014,-0.057,0.214,1.709,1.312,100.000,21151.000,1.000
-53.685,-13.376,-8.793,-10.643,-20.496,-19.943,-8.048,-23.627,0.051,1.016,-0.056,0.183,1.678,1.221,100.000,21152.000,1.000
-67.367,-20.553,-14.508,-12.704,-27.616,-28.838,-15.472,-31.777,0.050,1.019,-0.059,0.275,1.648,1.190,100.000,21153.000,1.000
-81.129,-26.267,-18.658,-13.998,-34.087,-36.598,-22.458,-38.921,0.047,1.022,-0.055,0.153,1.648,1.099,100.000,21154.000,1.000
-92.321,-29.485,-20.546,-14.508,-39.111,-41.845,-28.039,-44.050,0.044,1.023,-0.056,0.183,1.587,1.068,100.000,21155.000,1.000
-100.649,-30.678,-20.610,-14.526,-42.850,-44.704,-32.219,-47.987,0.042,1.025,-0.051,0.061,1.526,1.007,100.000,21156.000,1.000
-106.735,-30.664,-19.373,-13.974,-45.530,-45.883,-35.169,-51.762,0.040,1.025,-0.051,-0.122,1.343,0.885,100.000,21157.000,1.000
-110.362,-29.265,-16.432,-11.915,-46.483,-45.351,-36.276,-55.029,0.040,1.026,-0.054,-0.305,1.251,0.580,100.000,21158.000,1.000
-112.514,-25.581,-11.075,-7.206,-45.032,-42.427,-34.809,-57.205,0.037,1.025,-0.052,-0.275,1.160,0.488,100.000,21159.000,1.000
-117.285,-19.460,-3.730,0.156,-42.051,-37.005,-31.424,-59.271,0.037,1.024,-0.050,-0.305,0.916,0.305,100.000,21160.000,1.000
-127.016,-12.158,4.037,8.699,-39.186,-30.152,-27.893,-62.289,0.039,1.026,-0.052,-0.488,0.824,0.122,100.000,21161.000,1.000
-135.527,-5.589,10.800,16.338,-36.532,-23.437,-25.183,-64.417,0.039,1.024,-0.050,-0.580,0.702,0.000,100.000,21162.000,1.000
-132.788,-1.482,15.460,21.066,-33.121,-18.210,-23.185,-62.581,0.042,1.024,-0.055,-0.641,0.610,-0.092,100.000,21163.000,1.000
-117.855,-0.993,16.682,21.526,-29.682,-15.480,-22.380,-57.347,0.045,1.021,-0.055,-0.641,0.519,-0.183,100.000,21164.000,1.000
-100.772,-4.181,13.829,18.023,-28.515,-15.769,-23.942,-52.939,0.047,1.022,-0.056,-0.793,0.366,-0.122,100.000,21165.000,1.000
-90.354,-9.552,8.398,12.769,-30.299,-18.558,-27.825,-51.944,0.048,1.021,-0.053,-0.763,0.305,0.000,100.000,21166.000,1.000
-86.005,-14.452,3.341,8.458,-32.846,-21.919,-32.017,-52.538,0.050,1.021,-0.051,-0.854,0.488,0.031,100.000,21167.000,1.000
-82.793,-16.436,0.895,6.697,-33.405,-23.309,-34.179,-51.430,0.049,1.018,-0.053,-0.885,0.458,0.122,100.000,21168.000,1.000
-78.884,-14.808,1.558,7.803,-31.042,-21.356,-33.417,-47.567,0.050,1.017,-0.055,-0.854,0.488,0.214,100.000,21169.000,1.000
-75.146,-10.930,4.573,11.301,-26.549,-16.896,-30.350,-42.132,0.049,1.017,-0.053,-0.854,0.427,0.244,100.000,21170.000,1.000
-71.168,-6.923,8.503,15.926,-21.160,-12.070,-26.104,-36.346,0.049,1.019,-0.053,-0.854,0.488,0.427,100.000,21171.000,1.000
-65.487,-4.263,11.512,19.709,-16.016,-8.650,-21.682,-30.659,0.046,1.014,-0.050,-0.854,0.488,0.641,100.000,21172.000,1.000
-59.036,-3.685,11.994,20.987,-12.310,-7.570,-18.142,-25.851,0.046,1.016,-0.051,-0.763,0.488,0.641,100.000,21173.000,1.000
-55.603,-5.589,9.409,19.497,-11.097,-9.347,-16.681,-23.557,0.043,1.016,-0.056,-0.671,0.427,0.732,100.000,21174.000,1.000
-57.664,-9.475,4.717,16.371,-12.410,-13.601,-17.737,-24.629,0.042,1.015,-0.052,-0.732,0.397,0.793,100.000,21175.000,1.000
-62.656,-13.342,-0.010,13.253,-14.682,-18.301,-20.055,-27.426,0.045,1.014,-0.049,-0.641,0.244,0.763,100.000,21176.000,1.000
-65.022,-14.933,-2.771,11.430,-15.767,-21.012,-21.561,-29.185,0.043,1.015,-0.047,-0.580,0.275,0.824,100.000,21177.000,1.000
-61.982,-13.658,-2.851,11.410,-14.766,-21.064,-21.319,-29.046,0.043,1.014,-0.048,-0.702,0.275,0.732,100.000,21178.000,1.000
-55.278,-10.504,-0.937,12.959,-12.274,-19.373,-19.787,-28.045,0.042,1.013,-0.047,-0.610,0.214,0.641,100.000,21179.000,1.000
-46.761,-6.284,1.889,15.406,-8.857,-16.349,-17.151,-26.186,0.042,1.012,-0.047,-0.519,0.214,0.580,100.000,21180.000,1.000
-35.530,-1.130,4.961,18.054,-4.401,-11.597,-12.776,-21.865,0.040,1.014,-0.052,-0.397,0.092,0.488,100.000,21181.000,1.000
-21.865,4.205,7.799,20.327,0.538,-5.868,-6.928,-15.156,0.042,1.015,-0.052,-0.458,0.000,0.458,100.000,21182.000,1.000
-10.543,7.932,9.682,21.610,4.049,-1.562,-1.782,-9.287,0.043,1.013,-0.053,-0.519,0.000,0.397,100.000,21183.000,1.000
-5.748,8.960,10.104,21.302,4.737,-0.275,0.517,-6.989,0.042,1.013,-0.052,-0.427,0.031,0.336,100.000,21184.000,1.000
-5.160,7.973,9.276,19.166,3.317,-1.198,-0.064,-7.389,0.043,1.012,-0.050,-0.427,0.031,0.336,100.000,21185.000,1.000
-3.889,6.040,7.653,15.525,1.290,-2.875,-2.319,-8.503,0.045,1.013,-0.050,-0.519,0.031,0.275,100.000,21186.000,1.000
-1.524,3.673,5.660,11.339,-0.664,-4.784,-5.358,-10.309,0.044,1.014,-0.052,-0.336,0.000,0.244,100.000,21187.000,1.000
0.077,2.077,4.361,8.167,-1.719,-5.961,-7.851,-12.698,0.046,1.013,-0.052,-0.305,0.061,0.244,100.000,21188.000,1.000
0.191,2.099,4.739,7.288,-1.221,-5.685,-8.517,-15.067,0.046,1.013,-0.052,-0.305,0.061,0.244,100.000,21189.000,0.000
-13.640,-1.382,4.178,8.087,-4.368,-9.786,-11.891,-25.723,0.046,1.013,-0.052,-0.305,0.061,0.244,100.000,21190.000,0.000
-74.846,-18.777,-4.079,7.820,-23.733,-30.635,-30.103,-64.606,0.046,1.013,-0.052,-0.305,0.061,0.244,100.000,21191.000,0.000
-200.582,-51.200,-22.745,4.331,-64.354,-70.403,-68.507,-137.772,0.046,1.013,-0.052,-0.305,0.061,0.244,100.000,21192.000,0.000
-342.539,-81.788,-43.078,-1.006,-108.739,-109.267,-110.796,-213.181,0.046,1.013,-0.052,-0.305,0.061,0.244,100.000,21193.000,0.000
-417.164,-91.925,-52.160,-4.578,-130.143,-123.307,-131.354,-245.771,0.046,1.013,-0.052,-0.305,0.061,0.244,100.000,21194.000,0.000
-393.367,-81.251,-46.788,-4.681,-120.776,-110.049,-122.490,-225.223,0.046,1.013,-0.052,-0.305,0.061,0.244,100.000,21195.000,0.000
-312.510,-62.828,-34.282,-2.767,-94.886,-85.166,-97.783,-178.062,0.047,1.016,-0.054,-0.336,0.824,0.732,100.000,21196.000,1.000
-220.384,-44.455,-21.247,-0.844,-65.953,-59.602,-70.340,-127.358,0.047,1.018,-0.052,-0.244,0.916,0.763,100.000,21197.000,1.000
-118.631,-22.631,-7.295,0.751,-32.995,-30.219,-39.449,-70.691,0.048,1.017,-0.054,-0.214,0.854,0.793,100.000,21198.000,1.000
13.969,8.886,11.063,2.921,11.238,10.509,1.884,4.691,0.046,1.015,-0.052,-0.275,0.946,0.763,100.000,21199.000,1.000
179.049,48.795,33.955,6.142,66.347,61.455,53.627,97.931,0.044,1.016,-0.051,-0.366,0.854,0.824,100.000,21200.000,1.000
340.311,85.655,55.810,9.622,119.189,108.936,103.575,186.056,0.043,1.018,-0.054,-0.458,0.854,0.885,100.000,21201.000,1.000
444.213,106.342,69.139,11.971,152.226,136.527,135.131,239.047,0.043,1.018,-0.057,-0.427,0.916,0.824,100.000,21202.000,1.000
463.930,107.163,70.748,12.355,158.005,139.082,141.191,245.266,0.042,1.020,-0.053,-0.458,0.885,0.854,100.000,21203.000,1.000
417.562,94.550,63.339,10.837,143.461,124.453,128.299,218.168,0.043,1.021,-0.052,-0.458,0.916,0.885,100.000,21204.000,1.000
342.465,76.744,51.577,7.781,120.362,103.215,107.457,178.801,0.041,1.020,-0.052,-0.580,0.885,0.885,100.000,21205.000,1.000
266.610,58.922,38.846,3.451,96.422,81.832,85.666,140.426,0.041,1.020,-0.050,-0.610,0.793,0.916,100.000,21206.000,1.000
206.941,44.805,27.743,-1.598,76.106,64.547,66.933,110.308,0.043,1.018,-0.052,-0.610,0.763,0.763,100.000,21207.000,1.000
174.924,37.198,20.644,-6.176,63.184,54.791,54.939,94.151,0.043,1.017,-0.048,-0.732,0.763,0.763,100.000,21208.000,1.000
169.519,35.248,18.000,-9.107,58.075,51.991,50.459,91.628,0.045,1.012,-0.051,-0.824,0.641,0.763,100.000,21209.000,1.000
173.769,34.552,17.521,-10.186,56.064,51.050,49.359,93.930,0.044,1.013,-0.051,-0.732,0.793,0.793,100.000,21210.000,1.000
169.978,31.707,16.493,-10.218,52.007,47.684,46.850,92.226,0.047,1.011,-0.051,-0.671,0.702,0.854,100.000,21211.000,1.000
155.020,26.915,14.146,-10.203,45.289,42.121,42.227,85.701,0.049,1.014,-0.055,-0.641,0.702,0.946,100.000,21212.000,1.000
135.535,21.548,11.025,-10.751,38.094,36.317,37.299,77.903,0.048,1.017,-0.053,-0.549,0.793,1.007,100.000,21213.000,1.000
114.949,15.650,7.243,-12.126,31.140,30.347,32.319,69.435,0.047,1.015,-0.056,-0.519,0.824,1.068,100.000,21214.000,1.000
92.977,9.177,2.684,-14.231,23.930,23.584,26.354,58.911,0.048,1.011,-0.055,-0.397,0.854,1.129,100.000,21215.000,1.000
72.695,3.616,-1.808,-16.381,17.476,17.177,20.152,47.825,0.050,1.010,-0.055,-0.458,1.099,1.221,100.000,21216.000,1.000
58.910,0.407,-4.923,-17.575,13.558,12.775,15.577,39.184,0.049,1.010,-0.056,-0.275,1.190,1.404,100.000,21217.000,1.000
50.873,-1.119,-6.415,-17.302,11.817,9.938,12.720,32.824,0.048,1.011,-0.054,-0.122,1.251,1.312,100.000,21218.000,1.000
43.514,-2.668,-7.159,-15.923,10.060,7.026,9.976,26.258,0.046,1.011,-0.051,0.000,1.282,1.404,100.000,21219.000,1.000
35.784,-4.625,-7.915,-14.225,7.151,3.916,6.741,19.225,0.042,1.010,-0.051,0.092,1.343,1.404,100.000,21220.000,1.000
31.807,-6.342,-8.940,-12.905,3.642,1.724,3.897,13.753,0.040,1.013,-0.054,0.183,1.282,1.343,100.000,21221.000,1.000
32.309,-8.271,-10.657,-12.440,-0.252,0.176,1.646,10.111,0.039,1.015,-0.049,0.153,1.251,1.312,100.000,21222.000,1.000
30.954,-11.699,-13.490,-12.922,-5.126,-2.332,-0.995,6.123,0.036,1.016,-0.049,0.122,1.190,1.160,100.000,21223.000,1.000
22.511,-16.203,-16.779,-13.785,-10.606,-5.869,-4.098,0.903,0.037,1.018,-0.050,0.153,1.007,0.977,100.000,21224.000,1.000
9.421,-19.518,-19.026,-14.140,-15.075,-8.533,-6.175,-3.758,0.039,1.020,-0.051,-0.061,0.946,0.946,100.000,21225.000,1.000
-3.201,-20.507,-19.658,-13.692,-17.778,-9.452,-6.401,-6.542,0.040,1.020,-0.052,-0.092,0.793,0.854,100.000,21226.000,1.000
-14.408,-20.538,-19.719,-13.094,-19.778,-10.159,-6.007,-8.708,0.041,1.021,-0.056,-0.092,0.702,0.763,100.000,21227.000,1.000
-25.688,-21.438,-20.539,-13.257,-22.371,-12.269,-6.704,-12.094,0.044,1.019,-0.055,-0.183,0.610,0.732,100.000,21228.000,1.000
-36.248,-23.522,-22.404,-14.483,-25.593,-15.444,-8.775,-16.789,0.043,1.019,-0.053,-0.275,0.519,0.671,100.000,21229.000,1.000
-43.907,-25.973,-24.623,-16.189,-28.595,-18.271,-11.262,-21.532,0.047,1.020,-0.052,-0.336,0.488,0.610,100.000,21230.000,1.000
-48.652,-27.899,-26.253,-17.273,-30.667,-19.884,-13.178,-25.153,0.047,1.019,-0.054,-0.397,0.610,0.702,100.000,21231.000,1.000
-52.436,-28.662,-26.739,-16.907,-31.687,-20.221,-14.157,-27.187,0.049,1.020,-0.052,-0.488,0.671,0.702,100.000,21232.000,1.000
-56.406,-28.163,-26.331,-15.283,-32.123,-19.773,-14.564,-27.963,0.050,1.019,-0.053,-0.519,0.793,0.702,100.000,21233.000,1.000
-60.205,-27.230,-25.960,-13.556,-32.706,-19.620,-15.282,-28.377,0.049,1.019,-0.056,-0.458,0.977,0.732,100.000,21234.000,1.000
-63.664,-27.208,-26.608,-12.934,-33.928,-21.049,-17.199,-29.366,0.051,1.018,-0.055,-0.458,0.977,0.854,100.000,21235.000,1.000
-67.761,-28.813,-28.635,-13.846,-35.765,-24.534,-20.697,-31.475,0.050,1.020,-0.055,-0.519,0.977,1.007,100.000,21236.000,1.000
-73.247,-31.297,-31.329,-15.690,-37.640,-28.979,-25.298,-34.541,0.049,1.021,-0.057,-0.519,1.099,1.160,100.000,21237.000,1.000
-78.860,-32.749,-33.026,-17.101,-38.481,-32.069,-29.575,-37.378,0.047,1.019,-0.056,-0.519,1.221,1.312,100.000,21238.000,1.000
-81.770,-31.370,-32.085,-16.629,-37.137,-31.740,-31.711,-38.153,0.047,1.020,-0.056,-0.458,1.404,1.404,100.000,21239.000,1.000
-80.206,-26.750,-28.119,-13.602,-33.260,-27.670,-30.606,-35.731,0.047,1.017,-0.055,-0.519,1.526,1.495,100.000,21240.000,1.000
-72.207,-18.699,-21.631,-8.424,-26.623,-19.920,-25.498,-28.502,0.047,1.017,-0.055,-0.519,1.526,1.495,100.000,21241.000,0.000
-43.756,-2.812,-11.102,-1.648,-12.683,-3.560,-11.994,-7.130,0.047,1.017,-0.055,-0.519,1.526,1.495,100.000,21242.000,0.000
35.992,28.579,7.895,6.996,18.467,30.939,18.911,45.967,0.047,1.017,-0.055,-0.519,1.526,1.495,100.000,21243.000,0.000
180.100,73.682,36.118,17.396,69.330,82.983,68.978,133.598,0.047,1.017,-0.055,-0.519,1.526,1.495,100.000,21244.000,0.000
339.332,113.698,64.039,27.018,121.559,131.306,120.057,221.971,0.047,1.017,-0.055,-0.519,1.526,1.495,100.000,21245.000,0.000
421.497,126.121,76.922,31.701,145.311,148.026,143.064,259.260,0.042,1.015,-0.051,-0.702,1.221,1.404,100.000,21246.000,1.000
361.961,101.780,65.884,28.536,122.119,119.941,120.122,214.914,0.044,1.017,-0.053,-0.641,1.099,1.343,100.000,21247.000,1.000
168.731,48.146,33.216,17.788,56.663,54.854,56.084,98.119,0.042,1.015,-0.053,-0.702,1.129,1.190,100.000,21248.000,1.000
-83.520,-15.715,-9.013,3.134,-26.480,-23.727,-24.826,-48.382,0.043,1.015,-0.053,-0.610,1.038,1.160,100.000,21249.000,1.000
-298.407,-68.905,-45.610,-10.152,-96.953,-89.174,-93.012,-172.275,0.045,1.016,-0.054,-0.641,0.946,1.099,100.000,21250.000,1.000
-413.993,-99.524,-66.658,-18.070,-135.671,-126.073,-130.153,-240.982,0.045,1.017,-0.057,-0.549,0.854,1.038,100.000,21251.000,1.000
-425.839,-106.663,-70.569,-19.448,-140.955,-133.672,-135.036,-251.867,0.046,1.016,-0.055,-0.549,0.885,1.038,100.000,21252.000,1.000
-367.321,-95.450,-61.464,-15.661,-122.437,-119.553,-117.351,-221.383,0.046,1.015,-0.055,-0.549,0.854,1.068,100.000,21253.000,1.000
-280.743,-74.121,-45.997,-9.480,-93.407,-94.573,-90.038,-172.349,0.046,1.017,-0.055,-0.549,0.854,0.885,100.000,21254.000,1.000
-202.525,-52.651,-31.182,-3.703,-66.456,-70.466,-65.145,-126.848,0.047,1.017,-0.051,-0.549,0.854,0.916,100.000,21255.000,1.000
-159.810,-39.859,-22.641,-0.287,-51.274,-57.043,-51.911,-101.898,0.047,1.017,-0.051,-0.549,0.854,0.916,100.000,21256.000,0.000
-175.123,-42.085,-24.421,-0.462,-55.435,-61.529,-57.548,-110.235,0.047,1.017,-0.051,-0.549,0.854,0.916,100.000,21257.000,0.000
-263.418,-61.204,-38.165,-4.676,-83.094,-86.579,-85.960,-158.126,0.047,1.017,-0.051,-0.549,0.854,0.916,100.000,21258.000,0.000
-402.840,-88.288,-58.765,-11.305,-125.681,-122.090,-128.738,-229.854,0.046,1.019,-0.053,-0.610,0.885,0.885,100.000,21259.000,1.000
-518.246,-104.236,-73.433,-16.326,-158.307,-144.522,-161.561,-282.547,0.048,1.019,-0.052,-0.702,1.038,0.793,100.000,21260.000,1.000
-523.403,-93.113,-69.708,-15.743,-154.693,-132.600,-158.610,-272.377,0.047,1.019,-0.052,-0.671,0.946,0.763,100.000,21261.000,1.000
-385.425,-54.431,-44.809,-8.482,-106.869,-83.715,-111.945,-187.649,0.047,1.018,-0.051,-0.610,1.068,0.885,100.000,21262.000,1.000
-150.736,-4.023,-7.952,2.867,-31.677,-16.684,-38.083,-58.791,0.047,1.019,-0.053,-0.580,1.038,0.916,100.000,21263.000,1.000
83.606,36.455,25.544,13.765,39.755,40.404,32.296,60.736,0.047,1.017,-0.052,-0.641,0.977,0.824,100.000,21264.000,1.000
233.071,54.420,44.288,20.543,82.424,69.166,74.444,129.863,0.046,1.014,-0.050,-0.641,0.916,0.854,100.000,21265.000,1.000
274.525,52.291,46.765,22.181,91.411,70.270,83.313,142.653,0.045,1.014,-0.051,-0.580,0.854,0.854,100.000,21266.000,1.000
240.361,40.169,38.795,19.989,78.080,55.940,69.949,119.725,0.044,1.015,-0.050,-0.671,0.702,0.732,100.000,21267.000,1.000
176.825,26.629,27.405,16.156,56.869,37.967,48.719,85.018,0.044,1.016,-0.050,-0.671,0.671,0.641,100.000,21268.000,1.000
117.144,16.943,17.822,12.682,38.052,23.995,30.199,54.633,0.042,1.015,-0.051,-0.641,0.610,0.580,100.000,21269.000,1.000
81.543,14.381,13.354,10.863,27.993,18.778,21.030,38.458,0.042,1.015,-0.055,-0.580,0.641,0.519,100.000,21270.000,1.000
82.972,19.417,15.297,11.058,30.004,23.769,24.385,41.872,0.042,1.015,-0.055,-0.580,0.641,0.519,100.000,21271.000,0.000
130.628,29.752,23.443,13.056,45.127,37.314,40.778,66.711,0.042,1.015,-0.055,-0.580,0.641,0.519,100.000,21272.000,0.000
221.978,40.405,35.799,16.347,70.492,54.176,66.854,107.926,0.042,1.015,-0.055,-0.580,0.641,0.519,100.000,21273.000,0.000
321.545,42.745,46.568,19.505,94.319,63.290,90.864,145.198,0.042,1.015,-0.055,-0.580,0.641,0.519,100.000,21274.000,0.000
367.349,29.913,48.182,20.357,99.687,53.617,96.350,150.479,0.044,1.016,-0.051,-0.488,0.336,0.305,100.000,21275.000,1.000
316.217,5.325,37.571,17.536,78.221,25.494,75.288,111.798,0.044,1.015,-0.051,-0.427,0.427,0.275,100.000,21276.000,1.000
178.191,-18.191,18.872,11.489,37.345,-7.961,35.060,44.308,0.044,1.016,-0.052,-0.610,0.336,0.244,100.000,21277.000,1.000
12.872,-27.016,0.921,4.322,-4.180,-29.444,-5.836,-19.195,0.043,1.017,-0.052,-0.549,0.366,0.336,100.000,21278.000,1.000
-105.989,-15.649,-8.034,-1.211,-27.656,-28.356,-28.845,-48.675,0.044,1.018,-0.049,-0.580,0.275,0.366,100.000,21279.000,1.000
-140.082,8.599,-6.035,-3.450,-27.281,-8.668,-27.991,-37.796,0.044,1.017,-0.050,-0.488,0.305,0.427,100.000,21280.000,1.000
-107.423,31.083,1.853,-2.858,-12.709,14.733,-12.694,-5.929,0.046,1.018,-0.049,-0.580,0.153,0.519,100.000,21281.000,1.000
-51.901,42.175,9.295,-1.110,2.666,29.748,3.513,23.250,0.046,1.018,-0.049,-0.641,0.305,0.610,100.000,21282.000,1.000
-3.028,42.521,13.721,0.468,12.891,34.774,14.230,40.111,0.047,1.018,-0.053,-0.671,0.244,0.671,100.000,21283.000,1.000
29.238,37.153,15.423,1.284,18.048,33.451,19.276,45.529,0.047,1.017,-0.050,-0.610,0.244,0.549,100.000,21284.000,1.000
39.790,29.477,14.700,1.019,18.149,28.026,18.768,40.514,0.044,1.016,-0.053,-0.732,0.244,0.641,100.000,21285.000,1.000
28.487,21.956,11.930,-0.434,13.441,20.263,13.094,27.097,0.044,1.017,-0.054,-0.702,0.122,0.702,100.000,21286.000,1.000
8.327,17.699,8.819,-2.559,7.421,13.791,5.671,12.798,0.044,1.015,-0.053,-0.641,0.244,0.732,100.000,21287.000,1.000
