EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
2.349,2.096,2.256,2.208,2.712,2.207,2.405,2.253,-0.008,0.985,-0.050,-0.122,-0.458,0.183,26.667,3046.000,1.000
12.572,12.427,12.408,12.665,12.824,12.514,12.554,12.376,-0.006,0.987,-0.051,-0.122,-0.427,0.244,26.667,3047.000,1.000
14.023,13.860,13.712,14.056,13.982,13.844,13.772,13.719,-0.009,0.987,-0.050,-0.153,-0.366,0.183,26.667,3048.000,1.000
17.321,17.000,17.062,17.056,16.921,16.865,16.908,17.050,-0.009,0.986,-0.048,-0.122,-0.427,0.214,26.667,3049.000,1.000
29.212,28.877,29.214,28.797,28.747,28.668,28.946,29.093,-0.007,0.985,-0.050,-0.183,-0.488,0.183,26.667,3050.000,1.000
39.287,39.309,39.566,39.068,39.239,39.015,39.325,39.379,-0.009,0.987,-0.046,-0.153,-0.397,0.275,26.667,3051.000,1.000
39.792,40.256,40.193,39.917,40.198,39.792,39.947,40.017,-0.010,0.985,-0.047,-0.153,-0.366,0.244,26.667,3052.000,1.000
39.971,40.387,40.191,40.212,40.310,39.854,39.939,40.062,-0.010,0.987,-0.046,-0.122,-0.549,0.122,26.667,3053.000,1.000
47.583,47.488,47.475,47.631,47.581,47.261,47.287,47.440,-0.009,0.986,-0.046,-0.122,-0.458,0.214,26.667,3054.000,1.000
54.665,54.284,54.474,54.520,54.621,54.511,54.373,54.603,-0.009,0.986,-0.043,-0.214,-0.427,0.244,26.667,3055.000,1.000
53.793,53.618,53.753,53.641,53.908,53.928,53.718,54.005,-0.009,0.985,-0.045,-0.214,-0.427,0.244,26.667,3056.000,1.000
51.714,51.727,51.711,51.586,51.852,51.830,51.664,51.855,-0.006,0.987,-0.050,-0.183,-0.458,0.214,26.667,3057.000,1.000
56.032,55.882,55.937,55.838,56.131,55.962,55.742,55.813,-0.009,0.985,-0.050,-0.092,-0.366,0.183,26.667,3058.000,1.000
61.285,60.950,61.282,60.996,61.385,61.166,60.827,60.971,-0.008,0.987,-0.048,-0.153,-0.397,0.275,26.667,3059.000,1.000
58.828,58.608,59.115,58.486,58.877,58.737,58.419,58.757,-0.008,0.984,-0.049,-0.153,-0.397,0.366,26.667,3060.000,1.000
52.082,52.149,52.492,51.813,52.091,51.998,51.820,52.249,-0.009,0.985,-0.047,-0.122,-0.397,0.214,26.667,3061.000,1.000
50.298,50.563,50.528,50.267,50.369,50.314,50.218,50.557,-0.008,0.984,-0.047,-0.061,-0.488,0.305,26.667,3062.000,1.000
51.697,51.951,51.784,51.939,51.766,51.878,51.826,51.970,-0.009,0.986,-0.049,-0.183,-0.488,0.214,26.667,3063.000,1.000
46.372,46.480,46.578,46.708,46.302,46.557,46.658,46.635,-0.007,0.985,-0.048,-0.122,-0.519,0.214,26.667,3064.000,1.000
34.744,34.817,35.121,34.902,34.640,34.813,35.067,34.990,-0.007,0.986,-0.051,-0.061,-0.519,0.244,26.667,3065.000,1.000
27.890,28.119,28.278,27.768,27.919,27.941,28.141,28.079,-0.007,0.985,-0.055,-0.031,-0.366,0.214,26.667,3066.000,1.000
27.732,28.012,27.984,27.499,27.806,27.800,27.842,27.785,-0.005,0.985,-0.048,-0.122,-0.397,0.275,26.667,3067.000,1.000
23.165,23.270,23.223,23.001,23.154,23.156,23.172,23.088,-0.006,0.986,-0.047,-0.092,-0.458,0.275,26.667,3068.000,1.000
10.732,10.786,10.712,10.648,10.739,10.658,10.871,10.698,-0.007,0.984,-0.045,-0.153,-0.397,0.214,26.667,3069.000,1.000
2.003,2.281,2.114,1.983,2.162,1.948,2.460,2.143,-0.009,0.987,-0.049,-0.092,-0.427,0.122,26.667,3070.000,1.000
2.610,3.091,2.850,2.689,2.876,2.572,3.168,2.847,-0.010,0.987,-0.047,-0.122,-0.397,0.183,26.667,3071.000,1.000
1.988,2.424,2.182,2.177,2.258,1.955,2.304,2.211,-0.007,0.986,-0.047,-0.244,-0.458,0.214,26.667,3072.000,1.000
-6.533,-6.327,-6.423,-6.278,-6.305,-6.481,-6.460,-6.356,-0.010,0.987,-0.049,-0.214,-0.427,0.244,26.667,3073.000,1.000
-13.547,-13.567,-13.453,-13.335,-13.381,-13.384,-13.562,-13.484,-0.008,0.986,-0.048,-0.122,-0.427,0.275,26.667,3074.000,1.000
-11.629,-11.784,-11.588,-11.571,-11.528,-11.505,-11.731,-11.732,-0.009,0.986,-0.048,-0.092,-0.427,0.275,26.667,3075.000,1.000
-8.805,-9.084,-8.911,-8.820,-8.796,-8.855,-8.955,-8.954,-0.008,0.987,-0.050,-0.122,-0.427,0.305,26.667,3076.000,1.000
-13.101,-13.513,-13.365,-13.017,-13.255,-13.219,-13.154,-13.159,-0.009,0.986,-0.046,-0.153,-0.427,0.305,26.667,3077.000,1.000
-17.842,-18.299,-18.156,-17.713,-18.150,-17.845,-17.813,-17.840,-0.008,0.987,-0.049,-0.244,-0.397,0.244,26.667,3078.000,1.000
-14.454,-14.790,-14.673,-14.439,-14.773,-14.370,-14.458,-14.463,-0.006,0.986,-0.049,-0.214,-0.366,0.122,26.667,3079.000,1.000
-8.580,-8.669,-8.652,-8.620,-8.755,-8.502,-8.520,-8.580,-0.009,0.987,-0.050,-0.214,-0.397,0.122,26.667,3080.000,1.000
-9.565,-9.532,-9.539,-9.535,-9.616,-9.493,-9.295,-9.560,-0.010,0.986,-0.049,-0.183,-0.397,0.122,26.667,3081.000,1.000
-13.183,-13.219,-13.115,-13.145,-13.278,-13.130,-12.791,-13.219,-0.009,0.985,-0.049,-0.183,-0.488,0.244,26.667,3082.000,1.000
-9.837,-9.865,-9.770,-9.873,-10.042,-9.792,-9.513,-9.903,-0.009,0.986,-0.049,-0.122,-0.427,0.183,26.667,3083.000,1.000
-2.722,-2.668,-2.729,-2.798,-2.995,-2.658,-2.569,-2.827,-0.011,0.986,-0.048,-0.153,-0.458,0.183,26.667,3084.000,1.000
-2.438,-2.475,-2.523,-2.488,-2.758,-2.419,-2.408,-2.590,-0.008,0.986,-0.047,-0.244,-0.488,0.092,26.667,3085.000,1.000
-7.372,-7.588,-7.356,-7.335,-7.622,-7.373,-7.294,-7.411,-0.008,0.988,-0.049,-0.214,-0.549,0.183,26.667,3086.000,1.000
-5.895,-6.139,-5.624,-5.770,-5.937,-5.776,-5.706,-5.722,-0.010,0.987,-0.048,-0.122,-0.458,0.275,26.667,3087.000,1.000
2.163,2.023,2.566,2.248,2.236,2.402,2.304,2.320,-0.008,0.986,-0.049,-0.244,-0.458,0.244,26.667,3088.000,1.000
4.466,4.399,4.803,4.377,4.490,4.709,4.411,4.374,-0.009,0.986,-0.050,-0.244,-0.458,0.244,26.667,3089.000,1.000
-1.309,-1.305,-1.004,-1.501,-1.258,-1.109,-1.442,-1.510,-0.009,0.987,-0.048,-0.183,-0.427,0.427,26.667,3090.000,1.000
-3.208,-3.017,-2.828,-3.267,-2.952,-3.003,-3.103,-3.204,-0.009,0.985,-0.049,-0.153,-0.458,0.305,26.667,3091.000,1.000
2.889,3.232,3.309,3.046,3.347,3.129,3.300,3.137,-0.008,0.985,-0.048,-0.183,-0.427,0.244,26.667,3092.000,1.000
6.175,6.390,6.542,6.360,6.609,6.321,6.443,6.395,-0.009,0.985,-0.046,-0.153,-0.458,0.305,26.667,3093.000,1.000
1.668,1.597,1.867,1.752,1.800,1.578,1.340,1.661,-0.009,0.986,-0.048,-0.183,-0.458,0.366,26.667,3094.000,1.000
-0.414,-0.656,-0.513,-0.324,-0.612,-0.655,-1.178,-0.587,-0.008,0.986,-0.049,-0.183,-0.427,0.305,26.667,3095.000,1.000
5.959,5.656,5.611,6.085,5.679,5.702,5.269,5.755,-0.009,0.986,-0.049,-0.122,-0.519,0.275,26.667,3096.000,1.000
11.014,10.720,10.653,11.031,10.897,10.812,10.701,10.915,-0.008,0.988,-0.048,-0.092,-0.427,0.336,26.667,3097.000,1.000
7.245,7.130,7.009,7.194,7.409,7.285,7.315,7.393,-0.010,0.986,-0.050,-0.214,-0.427,0.305,26.667,3098.000,1.000
3.121,3.211,2.936,3.234,3.515,3.459,3.358,3.460,-0.007,0.987,-0.047,-0.183,-0.458,0.183,26.667,3099.000,1.000
6.847,6.903,6.608,7.114,7.229,7.143,6.954,7.107,-0.007,0.984,-0.046,-0.183,-0.488,0.153,26.667,3100.000,1.000
11.461,11.373,11.182,11.655,11.609,11.504,11.358,11.479,-0.007,0.988,-0.049,-0.214,-0.519,0.275,26.667,3101.000,1.000
8.795,8.722,8.521,8.863,8.703,8.848,8.672,8.678,-0.009,0.986,-0.045,-0.183,-0.519,0.244,26.667,3102.000,1.000
4.638,4.702,4.356,4.682,4.494,4.867,4.684,4.629,-0.009,0.986,-0.050,-0.183,-0.458,0.244,26.667,3103.000,1.000
7.233,7.376,6.969,7.295,7.217,7.370,7.432,7.421,-0.007,0.985,-0.050,-0.092,-0.488,0.305,26.667,3104.000,1.000
12.096,12.178,11.951,12.191,12.188,11.912,12.252,12.332,-0.007,0.987,-0.052,-0.183,-0.519,0.244,26.667,3105.000,1.000
10.706,10.719,10.705,10.876,10.790,10.386,10.673,10.878,-0.007,0.987,-0.050,-0.183,-0.488,0.275,26.667,3106.000,1.000
6.208,6.371,6.318,6.485,6.270,6.091,6.073,6.352,-0.008,0.987,-0.050,-0.305,-0.519,0.214,26.667,3107.000,1.000
7.706,8.152,7.923,8.134,7.735,7.875,7.673,7.877,-0.008,0.987,-0.049,-0.183,-0.488,0.275,26.667,3108.000,1.000
13.285,13.790,13.528,13.804,13.185,13.510,13.398,13.479,-0.008,0.987,-0.048,-0.183,-0.549,0.153,26.667,3109.000,1.000
12.861,13.139,12.985,13.223,12.619,12.853,12.902,12.989,-0.008,0.987,-0.050,-0.214,-0.580,0.214,26.667,3110.000,1.000
6.740,6.778,6.732,6.846,6.463,6.476,6.521,6.709,-0.009,0.984,-0.052,-0.153,-0.397,0.183,26.667,3111.000,1.000
5.892,5.839,5.835,5.918,5.638,5.657,5.501,5.724,-0.010,0.987,-0.050,-0.183,-0.458,0.092,26.667,3112.000,1.000
12.125,12.062,12.012,12.128,11.848,12.124,11.755,11.924,-0.011,0.985,-0.050,-0.153,-0.458,0.183,26.667,3113.000,1.000
13.946,13.870,13.768,13.810,13.615,14.021,13.719,13.866,-0.010,0.987,-0.051,-0.153,-0.397,0.183,26.667,3114.000,1.000
6.910,6.895,6.890,6.744,6.649,6.833,6.901,7.091,-0.009,0.986,-0.050,-0.061,-0.427,0.214,26.667,3115.000,1.000
1.867,2.049,2.230,1.929,1.862,1.658,1.993,2.224,-0.008,0.988,-0.051,-0.244,-0.366,0.183,26.667,3116.000,1.000
5.169,5.473,5.701,5.364,5.364,4.923,5.155,5.436,-0.008,0.987,-0.048,-0.214,-0.427,0.214,26.667,3117.000,1.000
7.545,7.703,7.778,7.535,7.655,7.287,7.278,7.605,-0.008,0.989,-0.046,-0.092,-0.458,0.214,26.667,3118.000,1.000
2.355,2.259,2.109,2.140,2.247,2.145,2.035,2.295,-0.010,0.987,-0.048,-0.153,-0.488,0.214,26.667,3119.000,1.000
-2.262,-2.454,-2.763,-2.406,-2.473,-2.351,-2.516,-2.382,-0.009,0.988,-0.051,-0.244,-0.488,0.183,26.667,3120.000,1.000
0.084,0.057,-0.325,0.111,-0.108,0.099,-0.185,-0.083,-0.009,0.986,-0.052,-0.214,-0.427,0.214,26.667,3121.000,1.000
1.725,1.939,1.532,1.792,1.552,1.707,1.446,1.497,-0.006,0.988,-0.050,-0.122,-0.488,0.214,26.667,3122.000,1.000
-4.264,-4.040,-4.396,-4.333,-4.466,-4.492,-4.463,-4.638,-0.008,0.986,-0.047,-0.092,-0.427,0.214,26.667,3123.000,1.000
-11.087,-11.018,-11.255,-11.339,-11.361,-11.514,-11.175,-11.541,-0.008,0.985,-0.051,-0.153,-0.366,0.275,26.667,3124.000,1.000
-10.952,-10.844,-11.049,-11.190,-11.273,-11.284,-10.909,-11.140,-0.008,0.985,-0.049,-0.153,-0.458,0.336,26.667,3125.000,1.000
-9.417,-9.073,-9.387,-9.384,-9.634,-9.402,-9.259,-9.188,-0.007,0.987,-0.050,-0.183,-0.458,0.275,26.667,3126.000,1.000
-14.877,-14.494,-14.835,-14.593,-14.911,-14.652,-14.724,-14.604,-0.008,0.987,-0.049,-0.153,-0.458,0.305,26.667,3127.000,1.000
-22.611,-22.486,-22.653,-22.341,-22.585,-22.498,-22.490,-22.639,-0.007,0.986,-0.048,-0.153,-0.488,0.244,26.667,3128.000,1.000
-23.037,-23.133,-23.176,-22.941,-23.041,-23.099,-22.814,-23.250,-0.007,0.987,-0.044,-0.183,-0.488,0.214,26.667,3129.000,1.000
-19.095,-19.175,-19.325,-19.111,-19.123,-19.190,-18.780,-19.300,-0.009,0.987,-0.047,-0.214,-0.397,0.214,26.667,3130.000,1.000
-20.857,-20.802,-21.052,-20.885,-20.941,-20.967,-20.608,-21.010,-0.009,0.986,-0.050,-0.153,-0.488,0.122,26.667,3131.000,1.000
-26.984,-26.916,-26.993,-27.043,-27.177,-27.196,-26.886,-27.020,-0.007,0.987,-0.050,-0.122,-0.458,0.092,26.667,3132.000,1.000
-26.721,-26.827,-26.627,-26.880,-27.030,-27.035,-26.802,-26.614,-0.008,0.987,-0.049,-0.092,-0.427,0.122,26.667,3133.000,1.000
-19.422,-19.656,-19.426,-19.680,-19.803,-19.798,-19.614,-19.384,-0.008,0.986,-0.050,-0.214,-0.397,0.244,26.667,3134.000,1.000
-16.328,-16.524,-16.474,-16.644,-16.680,-16.728,-16.472,-16.635,-0.008,0.984,-0.049,-0.092,-0.519,0.305,26.667,3135.000,1.000
-20.247,-20.379,-20.396,-20.549,-20.451,-20.519,-20.376,-20.809,-0.008,0.986,-0.046,-0.092,-0.549,0.183,26.667,3136.000,1.000
-20.397,-20.550,-20.404,-20.577,-20.405,-20.459,-20.655,-20.844,-0.008,0.986,-0.049,-0.183,-0.519,0.122,26.667,3137.000,1.000
-13.121,-13.344,-13.044,-13.126,-12.977,-13.191,-13.400,-13.312,-0.010,0.984,-0.051,-0.183,-0.458,0.214,26.667,3138.000,1.000
-9.222,-9.481,-9.283,-9.111,-9.085,-9.490,-9.325,-9.296,-0.010,0.987,-0.051,-0.183,-0.458,0.336,26.667,3139.000,1.000
-13.529,-13.746,-13.767,-13.456,-13.604,-13.813,-13.448,-13.563,-0.010,0.987,-0.050,-0.275,-0.458,0.244,26.667,3140.000,1.000
-15.872,-16.001,-16.050,-15.990,-16.127,-15.915,-15.709,-15.802,-0.008,0.987,-0.047,-0.275,-0.397,0.244,26.667,3141.000,1.000
-10.451,-10.450,-10.400,-10.723,-10.526,-10.278,-10.289,-10.259,-0.011,0.985,-0.050,-0.214,-0.336,0.305,26.667,3142.000,1.000
-6.446,-6.304,-6.281,-6.704,-6.129,-6.214,-6.336,-6.241,-0.013,0.988,-0.050,-0.244,-0.397,0.244,26.667,3143.000,1.000
-10.234,-10.128,-10.200,-10.523,-9.830,-10.031,-10.207,-10.163,-0.012,0.986,-0.046,-0.275,-0.397,0.336,26.667,3144.000,1.000
-13.393,-13.514,-13.580,-13.933,-13.280,-13.266,-13.394,-13.496,-0.008,0.985,-0.051,-0.183,-0.427,0.214,26.667,3145.000,1.000
-8.577,-8.788,-8.816,-9.272,-8.640,-8.532,-8.446,-8.687,-0.007,0.986,-0.047,-0.275,-0.427,0.366,26.667,3146.000,1.000
-3.199,-3.250,-3.264,-3.588,-3.087,-3.151,-2.918,-3.109,-0.008,0.987,-0.050,-0.275,-0.366,0.305,26.667,3147.000,1.000
-5.897,-5.860,-5.764,-5.780,-5.556,-5.803,-5.696,-5.682,-0.009,0.986,-0.049,-0.183,-0.397,0.183,26.667,3148.000,1.000
-11.125,-11.266,-10.993,-10.859,-10.761,-11.068,-11.127,-11.110,-0.008,0.984,-0.048,-0.214,-0.427,0.183,26.667,3149.000,1.000
-10.067,-10.434,-10.112,-9.993,-9.816,-10.012,-10.115,-10.367,-0.008,0.985,-0.047,-0.092,-0.488,0.244,26.667,3150.000,1.000
-7.206,-7.583,-7.256,-7.115,-6.996,-6.945,-7.145,-7.505,-0.011,0.986,-0.048,-0.153,-0.427,0.305,26.667,3151.000,1.000
-11.886,-12.084,-11.608,-11.458,-11.565,-11.422,-11.779,-11.863,-0.009,0.986,-0.050,-0.092,-0.366,0.244,26.667,3152.000,1.000
-20.263,-20.320,-19.728,-19.701,-19.833,-19.872,-20.299,-20.014,-0.008,0.986,-0.048,-0.153,-0.458,0.153,26.667,3153.000,1.000
-21.072,-21.144,-20.620,-20.821,-20.722,-20.921,-21.294,-20.891,-0.008,0.985,-0.046,-0.092,-0.519,0.305,26.667,3154.000,1.000
-15.822,-15.958,-15.502,-15.949,-15.729,-15.859,-16.041,-15.825,-0.007,0.986,-0.050,-0.122,-0.519,0.244,26.667,3155.000,1.000
-16.559,-16.639,-16.260,-16.774,-16.669,-16.646,-16.605,-16.687,-0.008,0.987,-0.050,-0.092,-0.427,0.183,26.667,3156.000,1.000
-24.036,-23.944,-23.859,-24.121,-24.097,-24.033,-23.929,-24.230,-0.010,0.987,-0.049,-0.092,-0.397,0.275,26.667,3157.000,1.000
-26.022,-25.842,-26.061,-26.001,-25.924,-25.945,-25.869,-26.246,-0.008,0.987,-0.048,-0.092,-0.488,0.336,26.667,3158.000,1.000
-19.794,-19.753,-19.840,-19.792,-19.663,-19.815,-19.690,-19.946,-0.010,0.986,-0.049,-0.092,-0.458,0.397,26.667,3159.000,1.000
-17.295,-17.551,-17.143,-17.391,-17.245,-17.467,-17.319,-17.336,-0.008,0.989,-0.050,-0.031,-0.458,0.244,26.667,3160.000,1.000
-22.763,-23.255,-22.565,-22.906,-22.868,-22.993,-22.923,-22.808,-0.009,0.988,-0.050,-0.061,-0.458,0.275,26.667,3161.000,1.000
-25.039,-25.528,-25.056,-25.124,-25.326,-25.266,-25.238,-25.111,-0.007,0.989,-0.049,-0.061,-0.458,0.214,26.667,3162.000,1.000
-19.063,-19.391,-19.296,-19.092,-19.340,-19.200,-19.177,-19.026,-0.008,0.986,-0.051,-0.122,-0.488,0.183,26.667,3163.000,1.000
-15.373,-15.533,-15.633,-15.372,-15.401,-15.271,-15.293,-15.165,-0.006,0.985,-0.053,-0.183,-0.427,0.153,26.667,3164.000,1.000
-19.942,-19.915,-20.115,-19.861,-19.777,-19.656,-19.639,-19.675,-0.008,0.983,-0.049,-0.183,-0.366,0.183,26.667,3165.000,1.000
-23.050,-22.808,-23.162,-22.862,-22.849,-22.841,-22.636,-22.813,-0.009,0.987,-0.052,-0.244,-0.427,0.214,26.667,3166.000,1.000
-17.789,-17.429,-17.858,-17.514,-17.511,-17.650,-17.411,-17.495,-0.008,0.986,-0.050,-0.275,-0.488,0.244,26.667,3167.000,1.000
-12.792,-12.549,-12.803,-12.488,-12.454,-12.467,-12.598,-12.443,-0.009,0.988,-0.051,-0.153,-0.519,0.214,26.667,3168.000,1.000
-15.832,-15.901,-15.858,-15.616,-15.666,-15.361,-15.941,-15.677,-0.008,0.987,-0.049,-0.153,-0.458,0.183,26.667,3169.000,1.000
-19.543,-19.822,-19.665,-19.429,-19.638,-19.243,-19.832,-19.651,-0.010,0.988,-0.048,-0.183,-0.336,0.183,26.667,3170.000,1.000
-15.326,-15.489,-15.466,-15.224,-15.502,-15.230,-15.528,-15.391,-0.009,0.985,-0.049,-0.183,-0.427,0.275,26.667,3171.000,1.000
-9.007,-8.907,-9.086,-8.994,-9.098,-8.820,-9.056,-8.809,-0.010,0.987,-0.047,-0.183,-0.458,0.275,26.667,3172.000,1.000
-9.561,-9.313,-9.634,-9.794,-9.556,-9.152,-9.564,-9.221,-0.010,0.986,-0.049,-0.061,-0.397,0.214,26.667,3173.000,1.000
-12.223,-11.969,-12.307,-12.622,-12.176,-11.803,-12.181,-11.993,-0.009,0.986,-0.049,-0.122,-0.397,0.305,26.667,3174.000,1.000
-7.101,-6.886,-7.116,-7.418,-7.056,-6.865,-6.868,-7.138,-0.008,0.985,-0.045,-0.122,-0.366,0.214,26.667,3175.000,1.000
2.554,2.745,2.584,2.400,2.538,2.650,3.007,2.290,-0.008,0.986,-0.050,-0.244,-0.458,0.214,26.667,3176.000,1.000
5.541,5.735,5.478,5.408,5.505,5.608,5.993,5.288,-0.007,0.984,-0.047,-0.183,-0.427,0.214,26.667,3177.000,1.000
2.261,2.472,2.073,2.072,2.398,2.347,2.490,2.252,-0.009,0.985,-0.047,-0.153,-0.397,0.153,26.667,3178.000,1.000
3.509,3.759,3.359,3.408,3.822,3.652,3.514,3.679,-0.008,0.987,-0.048,-0.214,-0.488,0.244,26.667,3179.000,1.000
10.414,10.688,10.412,10.462,10.593,10.586,10.351,10.459,-0.008,0.988,-0.045,-0.244,-0.458,0.305,26.667,3180.000,1.000
12.193,12.407,12.190,12.234,12.127,12.280,12.230,12.067,-0.007,0.986,-0.047,-0.183,-0.427,0.305,26.667,3181.000,1.000
6.460,6.554,6.274,6.450,6.362,6.422,6.603,6.428,-0.009,0.987,-0.046,-0.122,-0.458,0.214,26.667,3182.000,1.000
4.122,4.130,3.806,4.150,3.995,3.995,4.179,4.218,-0.007,0.988,-0.047,-0.153,-0.458,0.336,26.667,3183.000,1.000
8.684,8.683,8.461,8.683,8.318,8.509,8.531,8.687,-0.008,0.987,-0.048,-0.183,-0.427,0.336,26.667,3184.000,1.000
9.111,9.155,9.151,8.975,8.638,8.990,8.940,9.023,-0.005,0.990,-0.047,-0.183,-0.458,0.275,26.667,3185.000,1.000
0.830,0.877,1.086,0.598,0.690,0.839,0.864,0.803,-0.007,0.986,-0.049,-0.183,-0.397,0.214,26.667,3186.000,1.000
-4.506,-4.565,-4.216,-4.771,-4.197,-4.428,-4.404,-4.527,-0.007,0.986,-0.052,-0.183,-0.427,0.336,26.667,3187.000,1.000
0.317,0.165,0.554,0.089,0.688,0.364,0.236,0.218,-0.007,0.986,-0.050,-0.183,-0.275,0.275,26.667,3188.000,1.000
4.372,4.318,4.599,4.288,4.420,4.277,4.153,4.334,-0.009,0.987,-0.047,-0.153,-0.366,0.183,26.667,3189.000,1.000
-1.493,-1.337,-1.214,-1.431,-1.730,-1.814,-1.661,-1.364,-0.009,0.986,-0.045,-0.183,-0.305,0.122,26.667,3190.000,1.000
-6.372,-6.244,-6.087,-6.335,-6.622,-6.823,-6.489,-6.245,-0.010,0.987,-0.047,-0.092,-0.519,0.122,26.667,3191.000,1.000
0.649,0.423,0.804,0.526,0.554,0.271,0.509,0.596,-0.010,0.988,-0.047,-0.031,-0.519,0.183,26.667,3192.000,1.000
8.455,8.038,8.499,8.283,8.549,8.256,8.430,8.368,-0.009,0.989,-0.048,-0.153,-0.427,0.275,26.667,3193.000,1.000
4.402,4.272,4.509,4.369,4.617,4.339,4.676,4.532,-0.008,0.987,-0.045,-0.122,-0.458,0.244,26.667,3194.000,1.000
-1.207,-0.946,-1.010,-1.060,-0.995,-1.204,-0.740,-0.903,-0.009,0.986,-0.047,-0.122,-0.336,0.244,26.667,3195.000,1.000
5.550,5.850,5.628,5.760,5.718,5.614,5.891,5.735,-0.010,0.986,-0.047,-0.092,-0.397,0.153,26.667,3196.000,1.000
16.067,16.068,15.895,16.140,16.199,16.174,16.119,15.964,-0.009,0.986,-0.046,-0.092,-0.336,0.214,26.667,3197.000,1.000
15.315,15.042,15.066,15.151,15.374,15.408,15.202,15.050,-0.008,0.986,-0.047,-0.061,-0.458,0.214,26.667,3198.000,1.000
9.143,8.925,9.024,8.892,9.122,9.231,8.985,8.919,-0.007,0.987,-0.049,0.000,-0.488,0.122,26.667,3199.000,1.000
12.670,12.777,12.670,12.562,12.699,12.869,12.465,12.567,-0.008,0.985,-0.047,-0.031,-0.397,0.153,26.667,3200.000,1.000
22.849,23.216,22.901,22.940,23.074,23.212,22.686,22.883,-0.008,0.987,-0.049,-0.092,-0.488,0.214,26.667,3201.000,1.000
24.993,25.370,25.160,25.191,25.340,25.381,25.018,25.197,-0.010,0.986,-0.048,-0.061,-0.488,0.214,26.667,3202.000,1.000
19.346,19.635,19.702,19.606,19.570,19.645,19.571,19.705,-0.011,0.987,-0.049,-0.153,-0.580,0.336,26.667,3203.000,1.000
19.984,20.214,20.406,20.302,19.984,20.246,20.297,20.412,-0.007,0.988,-0.049,-0.092,-0.519,0.244,26.667,3204.000,1.000
29.305,29.448,29.589,29.648,29.263,29.555,29.590,29.777,-0.008,0.986,-0.050,-0.183,-0.458,0.244,26.667,3205.000,1.000
33.846,33.896,33.955,34.157,33.956,33.984,34.000,34.312,-0.008,0.985,-0.050,-0.122,-0.519,0.397,26.667,3206.000,1.000
28.920,28.984,28.958,29.074,29.135,28.914,28.874,29.200,-0.007,0.986,-0.051,-0.092,-0.488,0.244,26.667,3207.000,1.000
26.917,27.072,26.960,26.851,27.147,26.893,26.747,27.001,-0.009,0.985,-0.051,-0.183,-0.397,0.183,26.667,3208.000,1.000
33.718,33.868,33.714,33.637,33.962,33.695,33.574,33.788,-0.010,0.986,-0.050,-0.214,-0.397,0.275,26.667,3209.000,1.000
37.912,37.897,37.760,38.086,38.051,37.707,37.809,37.916,-0.009,0.984,-0.046,-0.244,-0.427,0.275,26.667,3210.000,1.000
32.652,32.511,32.404,33.108,32.591,32.268,32.592,32.464,-0.010,0.985,-0.049,-0.244,-0.458,0.275,26.667,3211.000,1.000
27.942,27.859,27.772,28.472,27.879,27.622,28.018,27.714,-0.010,0.989,-0.046,-0.275,-0.458,0.275,26.667,3212.000,1.000
31.431,31.486,31.397,31.784,31.575,31.269,31.609,31.296,-0.009,0.986,-0.047,-0.153,-0.458,0.275,26.667,3213.000,1.000
35.156,35.369,35.217,35.311,35.470,35.140,35.328,35.078,-0.007,0.987,-0.046,-0.092,-0.427,0.305,26.667,3214.000,1.000
31.729,32.080,31.884,31.893,32.045,31.920,31.933,31.743,-0.009,0.986,-0.048,-0.183,-0.488,0.244,26.667,3215.000,1.000
27.942,28.225,28.121,28.155,28.053,28.211,28.172,28.011,-0.007,0.988,-0.049,-0.214,-0.458,0.183,26.667,3216.000,1.000
31.472,31.459,31.504,31.540,31.301,31.485,31.507,31.313,-0.007,0.983,-0.048,-0.214,-0.427,0.061,26.667,3217.000,1.000
37.040,36.726,36.907,36.883,36.764,36.693,36.727,36.503,-0.007,0.988,-0.051,-0.183,-0.427,0.153,26.667,3218.000,1.000
36.199,35.700,36.088,35.958,35.956,35.761,35.751,35.511,-0.007,0.985,-0.047,-0.153,-0.458,0.183,26.667,3219.000,1.000
31.845,31.261,31.853,31.680,31.525,31.586,31.591,31.278,-0.010,0.987,-0.049,-0.122,-0.397,0.153,26.667,3220.000,1.000
32.433,31.888,32.396,32.379,31.989,32.309,32.333,32.037,-0.007,0.986,-0.048,-0.061,-0.427,0.153,26.667,3221.000,1.000
36.627,36.270,36.378,36.646,36.304,36.467,36.402,36.361,-0.007,0.987,-0.050,-0.092,-0.458,0.122,26.667,3222.000,1.000
35.764,35.638,35.445,35.868,35.775,35.576,35.438,35.603,-0.008,0.985,-0.046,-0.153,-0.519,0.183,26.667,3223.000,1.000
29.985,29.956,29.878,30.206,30.182,29.877,29.829,29.898,-0.008,0.986,-0.049,-0.153,-0.488,0.153,26.667,3224.000,1.000
28.518,28.476,28.673,28.819,28.613,28.471,28.573,28.529,-0.008,0.984,-0.050,-0.092,-0.458,0.153,26.667,3225.000,1.000
32.986,32.985,33.173,33.279,32.896,32.885,33.043,33.157,-0.010,0.986,-0.049,-0.122,-0.427,0.183,26.667,3226.000,1.000
